timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive
7,NORMAL,158.133331487122,154.032989462239,0,100,27.0822573990366,0,0,30.4561964619595,4.10034202488262,0,20628.0982309798,9245.88790268498,-61338.1729846273,1,1,mix_H80_C20,0,0.786891908018295,0.213108091981705,1
8,NORMAL,179.434951368027,152.021261825156,0,100,25.2760470184024,0,0,28.5734233313494,27.4136895428717,0,19686.7116656747,9205.65334994331,-60437.020972064,1,1,mix_H80_C20,0,0.798237192025308,0.201762807974692,1
9,NORMAL,204.820843804893,121.962119912988,0,78.0385761094228,17.1304191459709,0,0,20.994943402635,82.8587238919045,0,15897.4717013175,7250.49863188632,-47631.895008188,1,1,mix_H80_C20,0,0.82,0.18,1
10,NORMAL,233.9947898688,123.938170393526,0,79.6106318009081,17.4755045416628,0,0,21.3729967964192,110.056619475275,0,16086.4983982096,7386.94046094746,-48469.8154301942,1,1,mix_H80_C20,0,0.82,0.18,1
11,NORMAL,254.1043898688,120.967232466345,0,77.2470820130121,16.9566765394417,0,0,20.8045262461843,133.137157402455,0,15802.2631230921,7181.80346640533,-47209.9831002137,1,1,mix_H80_C20,0,0.82,0.18,1
12,NORMAL,221.578,120.310940292609,0,77.011362244384,16.9049331755965,0,0,20.7478050269866,101.267059707391,0,15773.9025134933,7154.14496148622,-47091.5249159446,1,1,mix_H80_C20,0,0.82,0.18,1
13,NORMAL,196.9996,118.740697630446,0,75.7621444492088,16.6307146351922,0,0,20.4473351823884,78.2589023695542,0,15623.6675911942,7045.7229815367,-46425.6531983409,1,1,mix_H80_C20,0,0.82,0.18,1
14,NORMAL,159.0148,118.094535364375,0,75.248083856777,16.5178720661218,0,0,20.3236729604568,40.9202646356254,0,15561.8364802284,7001.10672805056,-46151.6344232752,1,1,mix_H80_C20,0,0.82,0.18,1
15,NORMAL,135.436,124.389133077469,0,80.2557836312511,17.6171232361283,0,0,21.5280014710202,11.0468669225311,0,16164.0007355101,27435.7347966461,-28820.815239239,1,1,mix_H80_C20,0,0.82,0.18,1
16,NORMAL,124.074470669534,120.775368920515,0,77.0944293951224,16.9231674281976,0,0,20.7676630881262,3.29910174901843,0,15783.8315440631,7168.55481337469,-47128.5410894285,1,1,mix_H80_C20,0,0.82,0.18,1
17,NORMAL,115.865415331254,115.865415331254,0,79.3985438477901,17.4289486495149,0,0,21.3883866134345,0,0,16094.1933067172,7448.73070908726,-45432.4570116532,1,1,mix_H80_C20,0,0.82,0.18,1
18,NORMAL,111.446227758567,111.446227758567,0,60,15.9959486821941,0,0,19.8662722294564,0,0,15333.1361147282,5928.06142323545,-42255.9647855428,1,1,mix_H80_C20,0,0.789515770780266,0.210484229219734,1
19,NORMAL,110.167470774166,110.167470774166,0,77.2817152584696,16.9642789591763,0,0,20.8126154564419,0,0,15806.3077282209,27293.243180269,-23159.2224852697,1,1,mix_H80_C20,0,0.82,0.18,1
20,NORMAL,109.854633421327,109.854633421327,0,60,13.1707317073171,0,0,17.2119783227704,0,0,14005.9891613852,5896.22953649067,-41370.9179667334,1,1,mix_H80_C20,0,0.82,0.18,1
21,NORMAL,120.438633421327,120.438633421327,0,76.6914362584459,16.8347055201466,0,0,20.8295037807107,0,0,15814.7518903553,27136.9746572333,-26989.7224909963,1,1,mix_H80_C20,0,0.82,0.18,1
22,NORMAL,135.451470774166,135.451470774166,0,89.1755450304092,19.5751196408215,0,0,23.1959891773021,0,0,16997.9945886511,28206.9051880116,-33339.5913746116,1,1,mix_H80_C20,0,0.82,0.18,1
23,NORMAL,149.660359508325,149.660359508325,0,100,21.9512195121951,0,0,25.4387524684279,0,0,18119.376234214,9158.4353036067,-59242.5647343861,1,1,mix_H80_C20,0,0.82,0.18,1
24,NORMAL,176.716251931771,152.060326214741,0,100,24.6880416062936,0,0,27.9598413090345,24.6559257170297,0,19379.9206545173,9206.43463773502,-60476.8736550056,1,1,mix_H80_C20,0,0.80200152886957,0.19799847113043,1
25,NORMAL,211.253226442193,152.541469950857,0,100,26.0663149340046,0,0,29.3969618001567,58.7117564913352,0,20098.4809000784,9216.05751245735,-60838.3860439535,1,1,mix_H80_C20,0,0.793233307821758,0.206766692178242,1
26,NORMAL,234.917611746144,152.586495880273,0,100,26.1067777292938,0,0,29.4396308649004,82.3311158658709,0,20119.8154324502,9216.95803104566,-60858.820057737,1,1,mix_H80_C20,0,0.792978789884429,0.207021210115571,1
27,NORMAL,235.344559933185,151.695227988511,0,100,25.3066009595104,0,0,28.6060232724128,83.6493319446736,0,19703.0116362064,9199.13267321042,-60459.8416193285,1,1,mix_H80_C20,0,0.798042555095022,0.201957444904978,1
28,NORMAL,209.956409748643,151.952623602007,0,100,25.5377368891722,0,0,28.8474401693406,58.0037861466356,0,19823.7200846703,9204.28058548034,-60575.4021555224,1,1,mix_H80_C20,0,0.79657322553363,0.20342677446637,1
29,NORMAL,173.53876448071,152.326205456282,0,100,25.8731893919444,0,0,29.197608496443,21.2125590244271,0,19998.8042482215,9211.75222256584,-60743.0146819882,1,1,mix_H80_C20,0,0.794450355020557,0.205549644979443,1
30,NORMAL,149.387038948077,149.387038948077,0,100,22.907309236895,0,0,26.4472176876568,0,0,18623.6088438284,9152.96889240174,-59426.6026077591,1,1,mix_H80_C20,0,0.813621261590368,0.186378738409632,1
31,NORMAL,119.828151936921,119.828151936921,0,100,21.9512195121951,0,0,25.4359755346581,0,0,18117.9877673291,9416.12977450829,-48255.8732123674,1,1,mix_H80_C20,0,0.82,0.18,1
32,NORMAL,103.495924044676,103.495924044676,0,60,13.1707317073171,0,0,17.1951483122554,0,0,13997.5741561277,5769.05534895764,-39518.9655577902,1,1,mix_H80_C20,0,0.82,0.18,1
33,NORMAL,99.4747257814166,99.4747257814166,0,59.9298542483958,13.1553338594039,0,0,17.2363588034172,0,0,14018.1794017086,5684.30673809416,-38272.4082719375,1,1,mix_H80_C20,0,0.82,0.18,1
34,NORMAL,111.328,111.328,0,60,13.1707317073171,0,0,17.3163338851139,0,0,14058.166942557,5925.69686806412,-41962.2995638506,1,1,mix_H80_C20,0,0.82,0.18,1
35,NORMAL,129.11085859082,129.11085859082,0,78.2161479013991,17.1693983198193,0,0,21.0409454225665,0,0,15920.4727112832,27404.4211114834,-29872.8139865435,1,1,mix_H80_C20,0,0.82,0.18,1
36,NORMAL,139.385415331254,132.745111305574,0,79.5084502776193,17.4530744511847,0,0,21.3521490135898,6.64030402567968,0,16076.0745067949,7556.77955518789,-51184.2003154315,1,1,mix_H80_C20,0,0.82,0.18,1
37,NORMAL,139.082227758567,121.596466375574,0,77.7480584265047,17.0666469716718,0,0,20.929026817543,17.4857613829922,0,15864.5134087715,7225.27448327626,-47479.0299590636,1,1,mix_H80_C20,0,0.82,0.18,1
38,NORMAL,137.803470774166,122.070338834397,0,78.1250829422766,17.1494084507436,0,0,21.0200622969703,15.7331319397693,0,15910.0311484852,7257.99635389365,-47680.1720544641,1,1,mix_H80_C20,0,0.82,0.18,1
39,NORMAL,123.966633421327,120.002688803116,0,76.4801850956798,16.7883333136858,0,0,20.6247016140389,3.96394461821147,0,15712.3508070194,7115.23164879227,-46803.531864119,1,1,mix_H80_C20,0,0.82,0.18,1
40,NORMAL,100.171470774166,100.171470774166,0,60,13.3871910499986,0,0,17.4881036733927,0,0,14144.0518366964,5702.56628354744,-38415.0631469484,1,1,mix_H80_C20,0,0.817581367286862,0.182418632713138,1
41,NORMAL,79.9974153312537,79.9974153312537,0,45.9729074841932,10.0916138379936,0,0,14.2631356077604,0,0,12531.5678038802,24515.3324879946,-9995.62981380365,1,1,mix_H80_C20,0,0.82,0.18,1
42,NORMAL,70.756,70.756,0,36.3315862504512,7.97522625009905,0,0,12.4456192317116,0,0,11622.8096158558,3655.04516957159,-26117.5581060129,1,1,mix_H80_C20,0,0.82,0.18,1
43,NORMAL,81.34,81.34,0,45.0883568478704,9.89744418611788,0,0,14.1564427414119,0,0,12478.221370706,24406.6000522731,-10595.944027709,1,1,mix_H80_C20,0,0.82,0.18,1
44,NORMAL,111.328,111.328,0,69.6554661703911,15.2902242813053,0,0,19.2316698589143,0,0,15015.8349294571,26520.9783828848,-23291.9152147472,1,1,mix_H80_C20,0,0.82,0.18,1
45,NORMAL,186.9448,123.241038892739,0,76.9615561416734,16.89400012866,0,0,20.7425160919811,63.7037611072605,0,15771.2580459905,7209.6762736423,-47995.2820151309,1,1,mix_H80_C20,0,0.82,0.18,1
46,NORMAL,364.5796,115.962452397316,0,73.5525827093872,16.1456888874265,0,0,19.9226733376871,248.617147602684,0,15361.3366688436,6853.93355530681,-45251.3038646062,1,1,mix_H80_C20,0,0.82,0.18,1
47,NORMAL,576.31054904882,122.772652993544,0,78.9705064516051,17.3349892210841,0,0,21.2265358273931,453.537896055276,0,16013.2679136966,7324.16492495135,-48139.5797012257,1,1,mix_H80_C20,0,0.82,0.18,1
0,NORMAL,327.969049616543,159.145643501795,0,40.9835764023881,25.1189661821088,0,0,28.4100252847013,168.823406114749,0,19605.0126423507,105709.643844289,43769.891079132,1,1,mix_H60_C40,0,0.62,0.38,1
1,NORMAL,314.917570879358,89.095555249832,0,38.7642741140212,23.7587486505291,0,0,26.9921174100288,225.822015629526,0,18896.0587050144,4171.8170306453,-34089.3079747679,1,1,mix_H60_C40,0,0.62,0.38,1
2,NORMAL,291.840438733695,93.7960867579472,0,41.5578065233882,25.470913675625,0,0,28.7768026959885,198.044351975748,0,19788.4013479943,24438.055306268,-16110.948349341,1,1,mix_H60_C40,0,0.62,0.38,1
3,NORMAL,232.456082987042,92.4830746431106,0,40.7774781330522,24.9926478879998,0,0,28.2782274467867,139.973008343931,0,19539.1137233934,4363.68603867308,-35546.209433062,1,1,mix_H60_C40,0,0.62,0.38,1
4,NORMAL,189.034659350842,91.2901579117954,0,40.0685231784124,24.5581271093495,0,0,27.8252517116369,97.7445014390466,0,19312.6258558185,4296.11901387169,-35033.1233178984,1,1,mix_H60_C40,0,0.62,0.38,1
5,NORMAL,158.383746939714,93.3360963636427,0,41.2844265691687,25.3033582198131,0,0,28.6020192320982,65.047650576071,0,19701.0096160491,4412.00100058782,-35913.0413352362,1,1,mix_H60_C40,0,0.62,0.38,1
6,NORMAL,149.704634262795,91.6734950739822,0,40.2963368290496,24.6977548307078,0,0,27.9707132236934,58.0311391888123,0,19385.3566118467,4317.83098835077,-35197.9486016859,1,1,mix_H60_C40,0,0.62,0.38,1
7,NORMAL,158.133331487122,98.2198304817198,0,44.1868410194808,27.0822573990366,0,0,30.4561964619595,59.9135010054018,0,20628.0982309798,4688.61615460855,-38013.4438750761,1,1,mix_H60_C40,0,0.62,0.38,1
8,NORMAL,179.434951368027,93.2611280130753,0,41.2398661879198,25.2760470184024,0,0,28.5734233313494,86.1738233549519,0,19686.7116656747,4407.75438442425,-35880.7294336092,1,1,mix_H60_C40,0,0.62,0.38,1
9,NORMAL,204.820843804893,71.8731750417282,0,27.949631238163,17.1304191459709,0,0,20.994943402635,132.947668763164,0,15897.4717013175,3160.62202353265,-26699.3570217042,1,1,mix_H60_C40,0,0.62,0.38,1
10,NORMAL,233.9947898688,72.8402038974356,0,28.5126653048182,17.4755045416628,0,0,21.3729967964191,161.154585971365,0,16086.4983982096,3214.67493521247,-27115.5998949972,1,1,mix_H60_C40,0,0.62,0.38,1
11,NORMAL,254.1043898688,71.3863069124218,0,27.6661564590891,16.9566765394417,0,0,20.8045262461842,182.718082956378,0,15802.2631230921,3133.40779417255,-26489.7501180647,1,1,mix_H60_C40,0,0.62,0.38,1
12,NORMAL,221.578,70.8813111241984,0,27.5817330759732,16.9049331755965,0,0,20.7478050269866,150.696688875802,0,15773.9025134933,3118.1029842579,-26434.5198046379,1,1,mix_H60_C40,0,0.62,0.38,1
13,NORMAL,196.9996,70.1128770597084,0,27.1343238784715,16.6307146351922,0,0,20.4473351823884,126.886722940292,0,15623.6675911942,3075.15050534161,-26103.7297896301,1,1,mix_H60_C40,0,0.62,0.38,1
14,NORMAL,159.0148,69.7966638260068,0,26.9502123184092,16.5178720661218,0,0,20.3236729604568,89.2181361739932,0,15561.8364802284,3057.47534300653,-25967.5991388087,1,1,mix_H60_C40,0,0.62,0.38,1
15,NORMAL,135.436,72.8770768314797,0,28.743727385262,17.6171232361283,0,0,21.5280014710202,62.5589231685203,0,16164.0007355101,3229.65789823637,-27293.5485558932,1,1,mix_H60_C40,0,0.62,0.38,1
16,NORMAL,124.074470669534,71.292423224031,0,27.6114836986382,16.9231674281976,0,0,20.7676630881262,52.7820474455027,0,15783.8315440631,3128.15942000702,-26449.2546094071,1,1,mix_H60_C40,0,0.62,0.38,1
17,NORMAL,115.865415331254,73.8782882400573,0,29.1170580715347,17.8459388180374,0,0,21.7786313530697,41.9871270911965,0,16289.3156765349,3272.69881483411,-27562.3235185393,1,1,mix_H60_C40,0,0.62,0.38,1
18,NORMAL,111.446227758567,70.7033127294633,0,27.2684802890188,16.7129395319793,0,0,20.5372747591779,40.7429150291032,0,15668.637379589,3095.23026747575,-26195.6389422448,1,1,mix_H60_C40,0,0.62,0.38,1
19,NORMAL,110.167470774166,71.4076402268308,0,27.678560407077,16.9642789591763,0,0,20.8126154564419,38.7598305473357,0,15806.3077282209,3134.59919214926,-26498.7998368415,1,1,mix_H60_C40,0,0.62,0.38,1
20,NORMAL,109.854633421327,70.5236995374375,0,27.1638994762017,16.6488416144462,0,0,20.4669892447738,39.33093388389,0,15633.4946223869,3085.19035796217,-26118.2917427598,1,1,mix_H60_C40,0,0.62,0.38,1
21,NORMAL,120.438633421327,73.8321007193246,0,29.0901576274856,17.8294514491041,0,0,21.7604414875761,46.6065327020028,0,16280.2207437881,3270.1165906803,-27542.3724341628,1,1,mix_H60_C40,0,0.62,0.38,1
22,NORMAL,135.451470774166,92.1885140046979,0,40.6023788990925,24.8853290026696,0,0,28.165565870142,43.2629567694686,0,19482.782935071,24346.9995587063,-15419.092616778,1,1,mix_H60_C40,0,0.62,0.38,1
23,NORMAL,149.660359508325,92.6814351012434,0,40.8953208005007,25.0648740390166,0,0,28.3526714970511,56.9789244070819,0,19576.3357485255,4374.9185170989,-35631.0684187122,1,1,mix_H60_C40,0,0.62,0.38,1
24,NORMAL,176.716251931771,91.2868943811421,0,40.2804889365842,24.6880416062936,0,0,27.9598413090345,85.4293575506286,0,19379.9206545173,4309.1219157723,-35193.3047496931,1,1,mix_H60_C40,0,0.62,0.38,1
25,NORMAL,211.253226442193,95.0707206326545,0,42.529250681797,26.0663149340046,0,0,29.3969618001567,116.182505809538,0,20098.4809000784,4523.4397321227,-36820.9377565722,1,1,mix_H60_C40,0,0.62,0.38,1
26,NORMAL,234.917611746144,95.1817648070155,0,42.5952689267425,26.1067777292938,0,0,29.4396308649004,139.735846939128,0,20119.8154324502,4529.73079100729,-36868.9612798508,1,1,mix_H60_C40,0,0.62,0.38,1
27,NORMAL,235.344559933185,92.9849453435016,0,41.2897173549907,25.3066009595104,0,0,28.6060232724128,142.359614589683,0,19703.0116362064,4405.30416919991,-35924.3832497709,1,1,mix_H60_C40,0,0.62,0.38,1
28,NORMAL,209.956409748643,93.6194574738145,0,41.6668338718072,25.5377368891721,0,0,28.8474401693405,116.336952274828,0,19823.7200846703,4441.24450532137,-36197.543548425,1,1,mix_H60_C40,0,0.62,0.38,1
29,NORMAL,173.53876448071,94.5403565694547,0,42.2141511131724,25.8731893919444,0,0,29.197608496443,78.9984079112548,0,19998.8042482215,4493.40584366852,-36593.8839703372,1,1,mix_H60_C40,0,0.62,0.38,1
30,NORMAL,149.387038948077,95.1858336716228,0,42.5977844554733,26.1083195049675,0,0,29.4432080154366,54.2012052764542,0,20121.6040077183,4529.96725638395,-36871.7700463356,1,1,mix_H60_C40,0,0.62,0.38,1
31,NORMAL,119.828151936921,92.1746876410531,0,40.8082767059764,25.0115244326952,0,0,28.3003241298793,27.6534642958676,0,19550.1620649396,4359.41710090838,-35576.9124359617,1,1,mix_H60_C40,0,0.62,0.38,1
32,NORMAL,103.495924044676,69.8317425456761,0,26.9708057893378,16.5304938708845,0,0,20.3398361167673,33.6641814990002,0,15569.9180583837,3059.44655185913,-25983.9971747581,1,1,mix_H60_C40,0,0.62,0.38,1
33,NORMAL,99.4747257814166,70.8024780334281,0,27.536023023083,16.8769173367283,0,0,20.719768829765,28.6722477479884,0,15759.8844148825,3113.70819341104,-26402.0615999219,1,1,mix_H60_C40,0,0.62,0.38,1
34,NORMAL,111.328,71.9475220035739,0,28.2027289532507,17.2855435519924,0,0,21.167875948036,39.3804779964262,0,15983.937974018,3177.71301425463,-26895.169703716,1,1,mix_H60_C40,0,0.62,0.38,1
35,NORMAL,129.11085859082,71.9820097533251,0,28.0132288375999,17.1693983198193,0,0,21.0409454225665,57.128848837495,0,15920.4727112832,3166.71965484455,-26748.0311933831,1,1,mix_H60_C40,0,0.62,0.38,1
36,NORMAL,139.385415331254,72.7769081356793,0,28.4760688414066,17.4530744511847,0,0,21.3521490135898,66.6085071955745,0,16076.0745067949,3211.15276452657,-27090.416058673,1,1,mix_H60_C40,0,0.62,0.38,1
37,NORMAL,139.082227758567,71.6939898502184,0,27.8455819011487,17.0666469716718,0,0,20.929026817543,67.3882379083482,0,15864.5134087715,3150.623440725,-26624.4184640228,1,1,mix_H60_C40,0,0.62,0.38,1
38,NORMAL,137.803470774166,71.925869680176,0,27.9806137880554,17.1494084507437,0,0,21.0200622969703,65.8776010939905,0,15910.0311484852,3163.58606117784,-26724.4300622809,1,1,mix_H60_C40,0,0.62,0.38,1
39,NORMAL,123.966633421327,70.9139949034499,0,27.3914911960137,16.7883333136858,0,0,20.6247016140389,53.0526385178776,0,15712.3508070194,3107.02781397613,-26289.0061059365,1,1,mix_H60_C40,0,0.62,0.38,1
40,NORMAL,100.171470774166,71.7372328006957,0,27.8708309074472,17.0821221690806,0,0,20.9470036314146,28.4342379734708,0,15873.5018157073,3153.04495856923,-26643.598737272,1,1,mix_H60_C40,0,0.62,0.38,1
41,NORMAL,79.9974153312537,69.2798336337272,0,26.4400782324669,16.2052092392539,0,0,19.9862994665775,10.7175816975266,0,15393.1497332888,3015.68780907818,-25585.8575323268,1,1,mix_H60_C40,0,0.62,0.38,1
42,NORMAL,70.756,70.756,0,28.1096864394187,17.2285174951276,0,0,21.1081252771297,0,0,15954.0626385649,3179.08803398281,-26440.7097728633,1,1,mix_H60_C40,0,0.62,0.38,1
43,NORMAL,81.34,71.371483820986,0,27.2021706942087,16.6722981674182,0,0,20.4988640975327,9.968516179014,0,15649.4320487664,3104.50555152506,-26510.762023159,1,1,mix_H60_C40,0,0.62,0.38,1
44,NORMAL,111.328,70.6907656243314,0,27.4712427671373,16.8372133088906,0,0,20.6799421363585,40.6372343756686,0,15739.9710681793,3107.48009467758,-26356.0147514832,1,1,mix_H60_C40,0,0.62,0.38,1
45,NORMAL,186.9448,70.8498573067585,0,27.5638949467611,16.89400012866,0,0,20.7425160919811,116.094942693241,0,15771.2580459905,3116.37414655201,-26424.6929656733,1,1,mix_H60_C40,0,0.62,0.38,1
46,NORMAL,364.5796,68.7528357674137,0,26.3429660794853,16.1456888874265,0,0,19.9226733376871,295.826764232586,0,15361.3366688436,2999.16066599472,-25522.0583000868,1,1,mix_H60_C40,0,0.62,0.38,1
47,NORMAL,576.31054904882,72.0855500079185,0,28.2834034659792,17.3349892210841,0,0,21.2265358273931,504.224999040902,0,16013.2679136966,3185.44734208064,-26957.0670450204,1,1,mix_H60_C40,0,0.62,0.38,1
0,NORMAL,327.969049616543,136.351663397744,0,18.1895962008374,25.1189661821088,0,0,28.4100252847013,191.617386218799,0,19605.0126423507,23848.4633937251,-26704.3371340535,1,1,mix_H40_C60,0,0.42,0.58,1
1,NORMAL,314.917570879358,67.5358922275733,0,17.2046110917625,23.7587486505291,0,0,26.9921174100289,247.381678651785,0,18896.0587050144,2411.42136438886,-25079.3664327937,1,1,mix_H40_C60,0,0.42,0.58,1
2,NORMAL,291.840438733695,70.682734965184,0,18.444454730625,25.470913675625,0,0,28.7768026959885,221.157703768511,0,19788.4013479943,2550.79740772693,-26451.7088576625,1,1,mix_H40_C60,0,0.42,0.58,1
3,NORMAL,232.456082987042,69.8037208427479,0,18.0981243326895,24.9926478879998,0,0,28.2782274467867,162.652362144294,0,19539.1137233934,2511.86506621929,-26068.3408903091,1,1,mix_H40_C60,0,0.42,0.58,1
4,NORMAL,189.034659350842,69.0051060884293,0,17.7834713550462,24.5581271093495,0,0,27.8252517116369,120.029553262413,0,19312.6258558185,2476.49369729548,-25720.0364676495,1,1,mix_H40_C60,0,0.42,0.58,1
5,NORMAL,158.383746939714,70.3747912639939,0,18.3231214695198,25.3033582198131,0,0,28.6020192320982,88.0089556757199,0,19701.0096160491,2537.15806137851,-26317.3432734584,1,1,mix_H40_C60,0,0.42,0.58,1
6,NORMAL,149.704634262795,69.2617393292383,0,17.8845810843057,24.6977548307079,0,0,27.9707132236934,80.4428949335563,0,19385.3566118467,2487.86000756539,-25831.9112519986,1,1,mix_H40_C60,0,0.42,0.58,1
7,NORMAL,158.133331487122,73.6442793029207,0,19.6112898406817,27.0822573990366,0,0,30.4561964619595,84.4890521842009,0,20628.0982309798,2681.96634072436,-27743.1405194915,1,1,mix_H40_C60,0,0.42,0.58,1
8,NORMAL,179.434951368027,70.3246062177918,0,18.3033443926362,25.2760470184024,0,0,28.5734233313494,109.110345150235,0,19686.7116656747,2534.93505855043,-26295.3884967696,1,1,mix_H40_C60,0,0.42,0.58,1
9,NORMAL,204.820843804893,56.3283300816821,0,12.4047862781168,17.1304191459709,0,0,20.994943402635,148.49251372321,0,15897.4717013175,1891.34997266427,-20203.0521293471,1,1,mix_H40_C60,0,0.42,0.58,1
10,NORMAL,233.9947898688,56.9822142952008,0,12.6546757025834,17.4755045416628,0,0,21.3729967964192,177.012575573599,0,16086.4983982096,1919.83390998437,-20488.4295564877,1,1,mix_H40_C60,0,0.42,0.58,1
11,NORMAL,254.1043898688,55.999123119825,0,12.2789726664923,16.9566765394417,0,0,20.8045262461843,198.105266748975,0,15802.2631230921,1877.00913727272,-20059.3329856736,1,1,mix_H40_C60,0,0.42,0.58,1
12,NORMAL,221.578,55.5410813822778,0,12.2415033340526,16.9049331755965,0,0,20.7478050269866,166.036918617722,0,15773.9025134933,1865.53823270429,-20023.7251149221,1,1,mix_H40_C60,0,0.42,0.58,1
13,NORMAL,196.9996,55.0214844687899,0,12.042931287553,16.6307146351922,0,0,20.4473351823884,141.97811553121,0,15623.6675911942,1842.9038747983,-19796.9259731337,1,1,mix_H40_C60,0,0.42,0.58,1
14,NORMAL,159.0148,54.8076692106513,0,11.9612177030537,16.5178720661218,0,0,20.3236729604568,104.207130789349,0,15561.8364802284,1833.58974075148,-19703.5881884571,1,1,mix_H40_C60,0,0.42,0.58,1
15,NORMAL,135.436,56.8905766172072,0,12.7572271709895,17.6171232361283,0,0,21.5280014710202,78.5454233827928,0,16164.0007355101,1924.32368838542,-20612.6726886477,1,1,mix_H40_C60,0,0.42,0.58,1
16,NORMAL,124.074470669534,55.935646973398,0,12.2547074480052,16.9231674281976,0,0,20.7676630881263,68.1388236961357,0,15783.8315440631,1874.24360827222,-20031.5450121592,1,1,mix_H40_C60,0,0.42,0.58,1
17,NORMAL,115.865415331254,57.6841513815841,0,12.9229212130616,17.8459388180374,0,0,21.7786313530697,58.1812639496696,0,16289.3156765349,1950.41059933708,-20794.6747725021,1,1,mix_H40_C60,0,0.42,0.58,1
18,NORMAL,111.446227758567,55.5373058946364,0,12.1024734541919,16.7129395319793,0,0,20.5372747591779,55.9089218639302,0,15668.637379589,1856.8912137122,-19857.6532851454,1,1,mix_H40_C60,0,0.42,0.58,1
19,NORMAL,110.167470774166,56.0135576867434,0,12.2844778669897,16.9642789591763,0,0,20.8126154564419,54.153913087423,0,15806.3077282209,1877.63723677986,-20065.4996671999,1,1,mix_H40_C60,0,0.42,0.58,1
20,NORMAL,109.854633421327,55.4158577820416,0,12.0560577208059,16.6488416144462,0,0,20.4669892447738,54.4387756392859,0,15633.4946223869,1851.60061561653,-19804.6136996021,1,1,mix_H40_C60,0,0.42,0.58,1
21,NORMAL,120.438633421327,57.652925175673,0,12.910982083834,17.8294514491041,0,0,21.7604414875761,62.7857082456544,0,16280.2207437881,1949.05000066722,-20780.9761314868,1,1,mix_H40_C60,0,0.42,0.58,1
22,NORMAL,135.451470774166,69.6065457627109,0,18.0204106571056,24.8853290026696,0,0,28.165565870142,65.8449250114555,0,19482.782935071,2503.13033924346,-25981.922214209,1,1,mix_H40_C60,0,0.42,0.58,1
23,NORMAL,149.660359508325,69.936540328996,0,18.1504260282534,25.0648740390166,0,0,28.3526714970511,79.7238191793292,0,19576.3357485255,2517.74597478297,-26125.8098223821,1,1,mix_H40_C60,0,0.42,0.58,1
24,NORMAL,176.716251931771,68.8839528146325,0,17.8775473700747,24.6880416062936,0,0,27.9598413090345,107.832299117138,0,19379.9206545173,2479.87063274608,-25830.9509098339,1,1,mix_H40_C60,0,0.42,0.58,1
25,NORMAL,211.253226442193,71.4170773168608,0,18.8756073660034,26.0663149340047,0,0,29.3969618001567,139.836149125332,0,20098.4809000784,2592.06579824865,-26935.9064687463,1,1,mix_H40_C60,0,0.42,0.58,1
26,NORMAL,234.917611746144,71.4914038911409,0,18.9049080108679,26.1067777292938,0,0,29.4396308649004,163.426207855003,0,20119.8154324502,2595.35878132886,-26968.5854372446,1,1,mix_H40_C60,0,0.42,0.58,1
27,NORMAL,235.344559933185,70.0206976488461,0,18.3254696603351,25.3066009595104,0,0,28.6060232724128,165.323862284339,0,19703.0116362064,2530.22096039586,-26327.4554559251,1,1,mix_H40_C60,0,0.42,0.58,1
28,NORMAL,209.956409748643,70.4454675562355,0,18.4928439542281,25.5377368891721,0,0,28.8474401693405,139.510942192408,0,19823.7200846703,2549.0353655654,-26512.9629389729,1,1,mix_H40_C60,0,0.42,0.58,1
29,NORMAL,173.53876448071,71.0619632918283,0,18.7357578355459,25.8731893919444,0,0,29.197608496443,102.476801188881,0,19998.8042482215,2576.34147517972,-26782.090960748,1,1,mix_H40_C60,0,0.42,0.58,1
30,NORMAL,149.387038948077,71.4940736852639,0,18.9060244691144,26.1083195049675,0,0,29.4432080154366,77.8929652628131,0,20121.6040077183,2595.481009409,-26970.8095218972,1,1,mix_H40_C60,0,0.42,0.58,1
31,NORMAL,119.828151936921,69.478204489787,0,18.1117935547103,25.0115244326952,0,0,28.3003241298793,50.3499474471336,0,19550.1620649396,2506.19747787899,-26091.8854116438,1,1,mix_H40_C60,0,0.42,0.58,1
32,NORMAL,103.495924044676,54.8312943869788,0,11.9703576306405,16.5304938708845,0,0,20.3398361167673,48.6646296576975,0,15569.9180583837,1834.62574166316,-19715.1997045127,1,1,mix_H40_C60,0,0.42,0.58,1
33,NORMAL,99.4747257814166,55.4876710128036,0,12.2212160024584,16.8769173367283,0,0,20.719768829765,43.987054768613,0,15759.8844148825,1863.21926504389,-20001.8912521765,1,1,mix_H40_C60,0,0.42,0.58,1
34,NORMAL,111.328,56.2619107948694,0,12.5171177445462,17.2855435519924,0,0,21.167875948036,55.0660892051307,0,15983.937974018,1896.94707807656,-20340.0375620561,1,1,mix_H40_C60,0,0.42,0.58,1
35,NORMAL,129.11085859082,56.401793492146,0,12.4330125764209,17.1693983198193,0,0,21.0409454225665,72.709065098674,0,15920.4727112832,1894.55945655198,-20236.9443744652,1,1,mix_H40_C60,0,0.42,0.58,1
