strategyId,eventName,rowIndex,timeH,pSourceAvailableMW,sourceRampMWPerH,pBessChargeMW,pBessDischargeMW,bessSOC,pCableSendMW,pElectrolyzerMW,pComputeFacilityMW,pCurtailmentMW,dynamicValidationStatus,requiredOutputs,formulaStatus
mix_E20_H60_C20,MAX_BESS_CHARGE,48,47,219.854425538133,7.49101941709444,75,0,0.7,0,100,20,3.36442553813296,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,26.5969442427042,0.10625,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468061357848461,0,100,22.85424,506.778048275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.732213384951859,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MAX_CABLE_SEND,27,26,421.398311831559,13.7220310990472,0,0,0.468061357848461,200,100,22.85424,77.054071831559,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,0,0.468061357848461,0,100,68.56272,199.553420570009,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MAX_COMPUTE_LOAD,23,22,344.455670968732,4.07146549894156,0,0,0.468061357848461,0,0,120,203.325670968732,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MAX_CURTAILMENT,35,34,759.355001656074,30.4024092373687,0,0,0.468061357848461,0,100,22.85424,615.010761656074,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_BESS_DISCHARGE,39,38,23.8540625140745,4.1575883956911,0,57.4074843883617,0.247376212123054,0,0,60.1315469024362,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_BESS_CHARGE,47,46,212.363406121039,9.33374108427569,75.0000000000041,0,0.7,0,0,20,95.8734061210344,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,21.4511842427043,0.10625,0,0,22.85424,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468032431796768,0,80,120,429.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,16.5535654873175,0.784844963899227,0,0,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_CABLE_SEND,24,23,348.525650413217,4.06997944448517,0,0,0.468032431796768,200,0,120,7.39565041321748,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,0,0.468032431796768,0,80,120,168.116140570009,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.468032431796768,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H20_C60,MAX_CURTAILMENT,35,34,759.355001656074,30.4024092373687,0,0,0.468032431796768,0,76.6394239974759,120,541.225577658598,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
