timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
63,NORMAL,269.202633421327,263.809660468447,200,20,17.0285533764668,184,0,20.83909582345,5.3929729528806,0,82059.547911725,6509.23883205698,-85541.5016109345,1,1,model_causal_reserve_1h_annual,0.843780199267152,0.0843780199267153,0.0718417808061325,1,269.202633421327,263.809660468447,5.3929729528806,0,0,0.89375,20,62547.1199577241,0,200,22.3196604684468,0,0,260.68,0,8.52263342132742
64,NORMAL,250.405470774166,250.405470774166,188.201301424252,20,15.6571923523796,173.145197310312,0,19.3403510784365,0,0,77402.4465709306,6241.15503817137,-81152.4840640257,1,1,model_causal_reserve_1h_annual,0.840715481683001,0.0893421538874294,0.0699423644295691,1,250.405470774166,250.405470774166,0,0,0,0.89375,20,62899.4187070636,0,188.201301424252,20.7141693499142,0,0,243.922,0,6.48347077416645
65,NORMAL,252.869415331254,252.869415331254,200,20,15.858628753514,184,0,19.5607570684747,0,0,129260.378534237,6577.55039593593,-129178.25176016,1,1,model_causal_reserve_1h_annual,0.847965584540948,0.0847965584540948,0.0672378570049569,1,252.869415331254,252.869415331254,0,0,9.57054888742708,0.830785862582717,20,63251.717456403,0,200,20.9499642186809,0,0,249.508,0,3.36141533125378
66,NORMAL,278.5552,273.477541220016,200,20,16.5360988227752,184,0,20.3015164707726,5.07765877998446,0,129630.758235386,6702.59644708835,-136415.123228972,1,1,model_causal_reserve_1h_annual,0.845536901113137,0.0845536901113137,0.0699094087755495,1,278.5552,273.477541220016,5.07765877998446,10.6044863018583,0,0.89375,20,63604.0162057424,0,200,21.7430549181573,0,0,278.5552,0,0
67,NORMAL,319.8916,262.610377777549,200,20,16.3117487473195,184,0,20.0565105013303,57.2812222224509,0,129508.255250665,6485.25317823902,-133014.194603693,1,1,model_causal_reserve_1h_annual,0.846339638465684,0.0846339638465686,0.0690263976877472,1,319.8916,262.610377777549,57.2812222224509,0,0,0.89375,20,63956.3149550819,0,200,21.480377777549,0,0,319.8916,0,0
68,NORMAL,364.5796,261.492228669766,200,20,15.3566709698028,184,0,19.0127226846459,103.087371330234,0,128986.361342323,6462.89019608336,-132514.663677506,1,1,model_causal_reserve_1h_annual,0.849774086181143,0.0849774086181142,0.0652485052007432,1,364.5796,261.492228669766,103.087371330234,0,0,0.89375,20,64308.6137044213,0,200,20.3622286697663,0,0,364.5796,0,0
69,NORMAL,407.974,262.627578877859,200,20,16.3264913086351,184,0,20.0730838078961,145.346421122141,0,129516.541903948,6485.59720024522,-133022.137234969,1,1,model_causal_reserve_1h_annual,0.846286841955463,0.0846286841955463,0.0690844738489905,1,407.974,262.627578877859,145.346421122141,0,0,0.89375,20,64660.9124537608,0,200,21.4975788778592,0,0,407.974,0,0
70,NORMAL,442.47,270.28317961528,200,20,24.0341150820191,184,0,27.221748576316,172.18682038472,0,85250.874288158,6638.70921499365,-88603.3576044309,1,1,model_causal_reserve_1h_annual,0.819557543963805,0.0819557543963805,0.0984867016398149,1,442.47,270.28317961528,172.18682038472,0,0,0.89375,20,65013.2112031002,0,200,29.1531796152805,0,0,442.47,0,0
71,NORMAL,468.068612825203,270.231232879462,200,20,23.987501757921,184,0,27.1735902191374,197.83737994574,0,85226.7951095687,6637.67028027729,-88580.3173605579,1,1,model_causal_reserve_1h_annual,0.819714118793001,0.0819714118793001,0.0983144693276988,1,468.068612825203,270.231232879462,197.83737994574,0,0,0.89375,20,65365.5099524396,0,200,29.1012328794624,0,0,466.186,1.88261282520278,0
72,NORMAL,493.921704605448,270.600132356873,200,20,23.9955180837853,184,0,27.1822471659145,223.321572248575,0,63151.1235829573,6645.0482698255,-66497.2678443985,1,1,model_causal_reserve_1h_annual,0.819687187579086,0.0819687187579086,0.0983440936630052,1,493.921704605448,270.600132356873,223.321572248575,0,0,0.89375,20,65717.8087017791,0,200,29.110132356873,0,0,478.044,15.2356591751301,0.642045430317657
73,NORMAL,517.224464290804,269.505910594201,200,20,23.0131098675939,184,0,26.1607086347808,247.718553696604,0,62640.3543173904,6623.16383457205,-66008.383014085,1,1,model_causal_reserve_1h_annual,0.823000866533375,0.0823000866533375,0.0946990468132875,1,517.224464290804,269.505910594201,247.718553696604,0,0,0.89375,20,66070.1074511185,0,200,28.0159105942007,0,0,483.434,32.4577917374392,1.33267255336529
74,NORMAL,543.098009873219,271.501109799535,200,20,24.8044789196344,184,0,28.0240178454521,271.596900073684,0,63572.008922726,6663.06781867874,-66900.133635314,1,1,model_causal_reserve_1h_annual,0.816978516417001,0.0816978516417001,0.101323631941299,1,543.098009873219,271.501109799535,271.596900073684,0,0,0.89375,20,66422.406200458,0,200,30.011109799535,0,0,493.136,47.7995392036854,2.16247066953362
75,NORMAL,541.853195615251,270.60444095992,200,20,23.9994370950945,184,0,27.1869434957044,271.248754655331,0,63153.4717478522,6645.13444188643,-66499.5298372325,1,1,model_causal_reserve_1h_annual,0.819674022125114,0.0819674022125114,0.0983585756623741,1,541.853195615251,270.60444095992,271.248754655331,0,0,0.89375,20,66774.7049497974,0,200,29.1144409599195,0,0,483.434,55.0577802839971,3.36141533125378
76,NORMAL,512.400053047406,270.984277272928,200,20,24.340483188969,184,0,27.5418603525184,241.415775774478,0,63330.9301762592,6652.7311681466,-66669.3915393793,1,1,model_causal_reserve_1h_annual,0.818529935726301,0.0818529935726301,0.0996170707010693,1,512.400053047406,270.984277272928,241.415775774478,0,0,0.89375,20,67127.0036991369,0,200,29.494277272928,0,0,448.938,58.6398252888397,4.82222775856656
77,NORMAL,443.517922697826,269.378343005166,200,20,22.8986435604046,184,0,26.0424481779795,174.13957969266,0,62581.2240889897,6620.61248279136,-65951.8041374651,1,1,model_causal_reserve_1h_annual,0.82338870678075,0.082338870678075,0.0942724225411745,1,443.517922697826,269.378343005166,174.13957969266,0,0,0.89375,20,67479.3024484763,0,200,27.8883430051659,0,0,396.116,40.9184519236591,6.48347077416645
78,NORMAL,406.995403668959,270.976519922025,200,20,24.3335521285792,184,0,27.5350709875166,136.018883746934,0,63327.5354937583,6652.57602112854,-66666.1520038965,1,1,model_causal_reserve_1h_annual,0.81855315513422,0.0818553155134221,0.0995915293523578,1,406.995403668959,270.976519922025,136.018883746934,0,0,0.89375,20,67831.6011978158,0,200,29.4865199220249,0,0,345.5872,45.0038753332323,16.4043283357266
79,NORMAL,347.000639634695,270.728795287778,200,20,24.1111538364567,184,0,27.3039663652195,76.2718443469172,0,85291.9831826097,6647.6215284436,-88635.5541854328,1,1,model_causal_reserve_1h_annual,0.819298900754002,0.0819298900754002,0.0987712091705979,1,347.000639634695,270.728795287778,76.2718443469172,0,0,0.89375,20,68183.8999471552,0,200,29.2387952877783,0,0,297.5476,29.8663241328411,19.5867155018544
80,NORMAL,294.188211996066,263.347629586291,200,20,16.6342442465359,184,0,20.4114055500593,30.8405824097758,0,81845.7027750297,6499.99821441385,-85336.8970918825,1,1,model_causal_reserve_1h_annual,0.845186209784714,0.0845186209784715,0.0702951692368142,1,294.188211996066,263.347629586291,30.8405824097758,0,0,0.89375,20,68536.1986964947,0,200,21.8576295862905,0,0,257.3284,14.1251786517925,22.7346333442739
81,NORMAL,289.035065989744,262.52444726511,200,20.0000000000001,15.9311108545317,184,0,19.6428517251335,26.5106187246348,0,81461.4258625668,6483.53456799023,-84969.0838258432,1,1,model_causal_reserve_1h_annual,0.84770507490771,0.0847705074907712,0.0675244176015191,1,289.035065989744,262.52444726511,26.5106187246348,0,0,0.89375,20.0000000000001,68888.4974458341,0,200,21.0344472651095,0,0,261.7972,1.25420608374818,25.9836599059962
82,NORMAL,252.9871898688,252.9871898688,189.656838011049,20,16.619517947169,174.484290970165,0,20.3956076617516,0,0,78412.1485801353,6292.78942006404,-82110.5516913379,1,1,model_causal_reserve_1h_annual,0.838164629299887,0.0883874937587071,0.0734478769414061,1,252.9871898688,252.9871898688,0,0,0,0.89375,20,69240.7961951735,0,189.656838011049,21.840351857751,0,0,223.8124,0,29.1747898688002
83,NORMAL,199.3615898688,199.3615898688,136.48614016901,20,16.230963334125,125.56724895549,0,19.9709622063053,0,0,60589.6907271289,5220.27742006404,-65360.6058383316,1,1,model_causal_reserve_1h_annual,0.790229441096045,0.115796291127803,0.0939742677761521,1,199.3615898688,199.3615898688,0,0,0,0.89375,20,69593.094944513,0,136.48614016901,21.3854496997899,0,0,170.1868,0,29.1747898688002
84,NORMAL,166.8352,166.8352,103.700856061306,20,16.7596298887982,95.4047875764011,0,20.5490908168492,0,0,50020.268935929,4569.74962268804,-55441.7118445076,1,1,model_causal_reserve_1h_annual,0.738292021132146,0.142388799702036,0.119319179165818,1,166.8352,166.8352,0,0,0,0.89375,20,69945.3936938524,0,103.700856061306,22.0043439386946,0,0,166.8352,0,0
85,NORMAL,208.1716,208.1716,145.282651543726,20,16.5500324467317,133.660039420228,0,20.3200922246633,0,0,63677.6603036138,5396.47762268804,-68272.3752121925,1,1,model_causal_reserve_1h_annual,0.798990854423896,0.109991226885534,0.0910179186905702,1,208.1716,208.1716,0,0,0,0.89375,20,70297.6924431919,0,145.282651543726,21.7589484562737,0,0,208.1716,0,0
86,NORMAL,253.9768,253.9768,192.165249259161,20.0000000000004,15.6297534085284,176.792029318428,0,19.3140991042885,0,0,78702.1801067784,6312.58162268806,-82380.7910153571,1,1,model_causal_reserve_1h_annual,0.843588520418484,0.0877982386170983,0.0686132409644178,1,253.9768,253.9768,0,0,0,0.89375,20.0000000000004,70649.9911925313,0,192.165249259161,20.6815507408388,0,0,253.9768,0,0
87,NORMAL,277.438,261.946410770203,200,19.9999999999996,15.7449643296918,184,0,19.4402027171756,15.4915892297967,0,81360.1013585878,6471.97383809208,-84879.320051762,1,1,model_causal_reserve_1h_annual,0.848374431108943,0.0848374431108924,0.0667881257801645,1,277.438,261.946410770203,15.4915892297967,0,0,0.89375,19.9999999999996,71002.2899418708,0,200,20.8164107702036,0,0,277.438,0,0
88,NORMAL,301.944470669534,262.25552172747,200,19.9999999999996,15.7015119142831,184,0,19.3928380925226,39.6889489420637,0,81336.4190462613,6478.15605723741,-84849.4555202902,1,1,model_causal_reserve_1h_annual,0.848530831964853,0.0848530831964834,0.0666160848386636,1,301.944470669534,262.25552172747,39.6889489420637,0,0,0.89375,19.9999999999996,71354.5886912102,0,200,20.7655217274699,0,0,299.782,0,2.16247066953362
89,NORMAL,344.479815331254,263.07633281578,200,19.9999999999996,16.4026508783973,184,0,20.1595566879929,81.4034825154739,0,129559.778343996,6494.57227900361,-133056.398596259,1,1,model_causal_reserve_1h_annual,0.84601420185799,0.0846014201857972,0.0693843779562128,1,344.479815331254,263.07633281578,81.4034825154739,0,0,0.89375,19.9999999999996,71706.8874405496,0,200,21.5863328157797,0,0,341.1184,0,3.36141533125378
90,NORMAL,381.534227758566,261.612162531538,200,19.9999999999998,15.1519997555517,184,58.5943279901775,18.7923177050546,119.922065227028,0,130537.893994329,6554.06815815239,-132296.498022189,1,1,model_causal_reserve_1h_annual,0.850513711165148,0.085051371116514,0.0644349177183385,1,381.534227758566,261.612162531538,119.922065227028,0,0,0.89375,19.9999999999998,72000,0,200,20.1221625315389,0,0,376.712,0,4.82222775856656
91,NORMAL,400.443470774166,262.271479273493,200,20,15.7151906921536,184,348.775761846045,19.4082213388042,138.171991500673,0,139075.391275356,7006.92333216706,-132068.467943189,1,1,model_causal_reserve_1h_annual,0.848481590909438,0.0848481590909438,0.0666702499996182,1,400.443470774166,262.271479273493,138.171991500673,0,0,0.89375,20,72000,0,200,20.7814792734935,0,0,393.96,0,6.48347077416645
92,NORMAL,388.468633421327,262.852120302798,200,20,16.2111801756109,184,348.775761846045,19.9506577789268,125.61651311853,0,139346.609495417,7018.53615275315,-132328.073342664,1,1,model_causal_reserve_1h_annual,0.846699973520772,0.0846699973520772,0.068630029127151,1,388.468633421327,262.852120302798,125.61651311853,0,0,0.89375,20,72000,0,200,21.362120302798,0,0,379.946,0,8.52263342132742
93,NORMAL,355.227033421327,263.267517223855,200,20,16.5660220215283,184,348.775761846045,20.3387759897171,91.9595161974724,0,139540.668600812,7026.8440911743,-132513.824509638,1,1,model_causal_reserve_1h_annual,0.845429949284092,0.0845429949284092,0.0700270557874989,1,355.227033421327,263.267517223855,91.9595161974724,0,0,0.89375,20,72000,0,200,21.7775172238552,0,0,346.7044,0,8.52263342132742
94,NORMAL,320.789070774166,261.992121036417,200,20,15.4766164808449,184,348.775761846045,19.1477974541742,58.7969497377492,0,91105.179333041,7001.33616742555,-84103.8431656154,1,1,model_causal_reserve_1h_annual,0.849341233915127,0.0849341233915127,0.0657246426933601,1,320.789070774166,261.992121036417,58.7969497377492,0,0,0.89375,20,72000,0,200,20.5021210364168,0,0,314.3056,0,6.48347077416645
95,NORMAL,289.461372914544,263.121978746199,200,20,16.4417372486414,184,348.775761846045,20.2031860834308,26.3393941683453,0,91632.8736476693,7023.93332162117,-84608.9403260481,1,1,model_causal_reserve_1h_annual,0.845874346582391,0.0845874346582391,0.0695382187593696,1,289.461372914544,263.121978746199,26.3393941683453,0,0,0.89375,20,72000,0,200,21.6319787461991,0,0,283.024,1.61514515597752,4.82222775856656
96,NORMAL,272.398784898741,262.641475092574,200,20,16.3388208891177,184,348.775761846045,20.0908075278906,9.75730980616663,0,69496.6843698991,7014.32324854868,-62482.3611213504,1,1,model_causal_reserve_1h_annual,0.846242691943671,0.0846242691943671,0.0691330388619624,1,272.398784898741,262.641475092574,9.75730980616663,0,0,0.89375,20,72000,0,200,21.5114750925742,0,0,258.4456,13.9531848987407,0
97,NORMAL,255.316492189923,255.316492189923,186.107072758173,20,23.0705125641209,171.218506937519,348.775761846045,26.2249211114541,0,0,69496.1828266855,6867.82359049567,-62628.3592361898,1,1,model_causal_reserve_1h_annual,0.812064899350647,0.0872685693580107,0.100666531291342,1,255.316492189923,255.316492189923,0,0,0,0.89375,20,72000,0,186.107072758173,28.0794194317504,0,0,227.164,28.1524921899234,0
98,NORMAL,240.304471974163,240.304471974163,170.428209481398,20,23.6692186416149,156.793952722886,348.775761846045,26.8476525385312,0,0,66345.655528712,6567.58318618047,-59778.0723425316,1,1,model_causal_reserve_1h_annual,0.796031091898385,0.0934154145397242,0.110553493561891,1,240.304471974163,240.304471974163,0,0,0,0.89375,20,72000,0,170.428209481398,28.7462624927655,0,0,199.234,41.0704719741633,0
99,NORMAL,213.783128056157,213.783128056157,142.848438350713,20,24.6195031373439,131.420563282656,348.775761846045,27.8361008733824,0,0,60750.2662304825,6037.15630782034,-54713.1099226622,1,1,model_causal_reserve_1h_annual,0.761988621717562,0.106684907516703,0.131326470765735,1,213.783128056157,213.783128056157,0,0,0,0.89375,20,72000,0,142.848438350713,29.8046897054437,0,0,164.6008,49.1823280561572,0
100,NORMAL,187.814012185057,187.814012185057,117.552505185763,20,24.0150924443592,108.148304770902,348.775761846045,27.2073105502104,0,0,54850.5290260754,5517.77399039834,-49332.7550356771,1,1,model_causal_reserve_1h_annual,0.727574754530154,0.123787196773119,0.148638048696727,1,187.814012185057,187.814012185057,0,0,0,0.89375,20,72000,0,117.552505185763,29.131506999295,0,0,134.26,53.5540121850569,0
101,NORMAL,165.060788219862,165.060788219862,94.6690290689721,20,24.1320316262752,87.0955067434544,348.775761846045,27.3288878715533,0,0,49858.6461601596,5062.70951109444,-44795.9366490651,1,1,model_causal_reserve_1h_annual,0.682048311409004,0.14409111789075,0.173860570700246,1,165.060788219862,165.060788219862,0,0,0,0.89375,20,72000,0,94.6690290689721,29.2617591508895,0,0,117.208,47.8527882198621,0
102,NORMAL,148.685873127134,148.685873127134,84.8426961291179,20,17.3652692224978,78.0552804387885,348.775761846045,21.212813704974,0,0,44630.9547637501,4735.21120923987,-39895.7435545102,1,1,model_causal_reserve_1h_annual,0.694248495873483,0.16365545357421,0.142096050552308,1,148.685873127134,148.685873127134,0,0,0,0.89375,20,72000,0,84.8426961291179,22.7131769980164,0,0,102.508,46.1778731271338,0
103,NORMAL,121.842606540853,121.842606540853,58.6023134595289,20,16.8502873335912,53.9141283827666,348.775761846045,20.6497005098488,0,0,45025.2170786742,4198.34587751426,-40826.87120116,1,1,model_causal_reserve_1h_annual,0.613941505758875,0.20952807816465,0.176530416076475,1,121.842606540853,121.842606540853,0,0,0,0.89375,20,72000,0,58.6023134595289,22.1102930813246,0,0,88.984,32.8586065408529,0
104,NORMAL,90.5355999864313,90.5355999864313,28.0967543668812,20,16.1656973557929,25.8490140175307,348.775761846045,19.9011441843166,0,0,34547.4977444232,3572.20574642583,-30975.2919979974,1,1,model_causal_reserve_1h_annual,0.437218836407507,0.311223731181474,0.251557432411018,1,90.5355999864313,90.5355999864313,0,0,0,0.89375,20,72000,0,28.0967543668812,21.3088456195506,0,0,73.108,17.4275999864313,0
105,NORMAL,59.7743658334165,59.7743658334165,0,20,16.439149295404,0,348.775761846045,20.2000806271642,0,0,25391.320919536,3046.51960096891,-21254.6303519574,1,1,model_causal_reserve_1h_annual,0,0.548860233752015,0.451139766247985,1,59.7743658334165,59.7743658334165,0,0,2.98461792011277,0.874114355788732,20,72000,0,0,21.6289837535292,0,0,57.232,2.54236583341648,0
106,NORMAL,44.884,44.884,0,20.0000000000005,15.6941806535289,0,348.775761846053,19.3855113383541,0,0,24984.0362751311,3169.25918987312,-15604.2630929061,1,1,model_causal_reserve_1h_annual,0,0.560315424918512,0.439684575081488,1,44.884,44.884,0,0,17.0028481058625,0.762253512987005,20.0000000000005,72000,0,0,20.7568481058617,0,0,44.884,0,0
107,NORMAL,32.09085859082,32.09085859082,0,20,16.066818056291,0,348.775761846045,19.792894085033,0,0,25187.7276484704,3321.07829880494,-10692.4289650656,1,1,model_causal_reserve_1h_annual,0,0.554526323025922,0.445473676974078,1,32.09085859082,32.09085859082,0,0,30.5922460097113,0.560988736607325,20,72000,0,0,21.1931046005321,0,0,31.948,0,0.142858590820011
108,NORMAL,31.4286153312538,31.4286153312538,0,20,17.112617216406,0,348.775761846045,20.9362774031176,0,0,25759.4193075126,3364.43058220707,-10531.6732332696,1,1,model_causal_reserve_1h_annual,0,0.538900285134264,0.461099714865736,1,31.4286153312538,31.4286153312538,0,0,32.4788176294933,0.347312304834343,20,72000,0,0,22.4174329607468,0,0,28.0672,0,3.36141533125378
109,NORMAL,31.6350277585666,31.6350277585666,0,20,16.4122582396312,0,348.775761846045,20.1704903155742,0,0,25376.525763741,3337.76924953351,-10550.317677725,1,1,model_causal_reserve_1h_annual,0,0.54926557612491,0.45073442387509,1,31.6350277585666,31.6350277585666,0,0,31.4524982554994,0.140387974206057,20,72000,0,0,21.5975260140661,0,0,26.8128,0,4.82222775856656
110,NORMAL,36.1186707741665,36.1186707741665,0,0,14.6235307868533,0,0,18.5081628605591,0,0,14654.0814302795,878.042577862949,-11880.6985244963,1,1,model_causal_reserve_1h_annual,0,0,1,1,36.1186707741665,36.1186707741665,0,0,5.18897207932068,0.10625,0,72000,0,0,19.8176428534869,0,0,29.6352,0,6.48347077416645
111,NORMAL,63.9906334213274,63.9906334213274,21.163411728729,0,16.1899001746326,19.4703387904307,0,19.9272812206191,0,0,22372.9625748646,1279.81266842655,-21093.1499064381,1,1,model_causal_reserve_1h_annual,0.566573903365832,0,0.433426096634168,1,63.9906334213274,63.9906334213274,0,0,0,0.10625,0,72000,0,21.163411728729,21.3372216925983,0,0,55.468,0,8.52263342132742
112,NORMAL,100.171470774166,100.171470774166,56.3611064289785,0,17.0296819701267,51.8522179146602,0,20.8454044090451,0,0,34489.5006538002,2003.42941548333,-32486.0712383169,1,1,model_causal_reserve_1h_annual,0.767958863208855,0,0.232041136791145,1,100.171470774166,100.171470774166,0,0,0,0.10625,0,72000,0,56.3611064289785,22.3203643451875,0,0,93.688,0,6.48347077416645
113,NORMAL,153.438615331254,153.438615331254,126.914199619042,0,0,116.761063649519,0,4.7017224122999,0,0,80142.7206688517,3068.77230662508,-77073.9483622267,1,1,model_causal_reserve_1h_annual,1,0,0,1,153.438615331254,153.438615331254,0,0,0,0.10625,0,72000,0,126.914199619042,5.03441571221161,0,0,150.0772,0,3.36141533125378
114,NORMAL,257.3284,257.3284,200,0,16.5924577690667,184,0,20.3672736254811,0,0,129663.636812741,5146.568,-129260.69394703,1,1,model_causal_reserve_1h_annual,0.923393187648493,0,0.0766068123515075,1,257.3284,257.3284,0,14.3898836168357,0,0.191689933974962,0,72000,0,200,21.8085163831647,0,0,257.3284,0,0
115,NORMAL,333.298,317.296652564642,200,0,16.0441825334725,184,0,19.7677765228688,16.0013474353576,0,129363.888261434,6345.93305129285,-147741.705210142,1,1,model_causal_reserve_1h_annual,0.925736567653301,0,0.0742634323466992,1,333.298,317.296652564642,16.0013474353576,75,0,0.637002433974962,0,72000,0,200,21.1666525646423,0,0,333.298,0,0
116,NORMAL,378.868,285.09583550502,200,0,15.6661913616298,184,0,19.3544586228811,93.7721644949798,0,129157.229311441,5701.9167101004,-137709.93746705,1,1,model_causal_reserve_1h_annual,0.927359076252426,0,0.0726409237475737,1,378.868,285.09583550502,93.7721644949798,43.2416953305328,0,0.89375,0,72000,0,200,20.7241401744873,0,0,378.868,0,0
117,NORMAL,407.974,242.427371453696,200,0,16.1558302673474,184,0,19.8897524409228,165.546628546304,0,129424.876220461,4848.54742907391,-124576.328791387,1,1,model_causal_reserve_1h_annual,0.92525841080777,0,0.0747415891922297,1,407.974,242.427371453696,165.546628546304,0,0,0.89375,0,72000,0,200,21.2973714536952,0,0,407.974,0,0
118,NORMAL,407.974,242.362027871527,200,0,16.1000097790796,184,0,19.8286758419563,165.611972128473,0,81554.3379209782,4847.24055743053,-76707.0973635476,1,1,model_causal_reserve_1h_annual,0.925497413000866,0,0.0745025869991343,1,407.974,242.362027871527,165.611972128473,0,0,0.89375,0,72000,0,200,21.2320278715264,0,0,407.974,0,0
119,NORMAL,390.107772526031,242.843356198989,200,0,16.5111478827482,184,0,20.2781373135278,147.264416327042,0,81779.0686567639,4856.86712397977,-76922.2015327842,1,1,model_causal_reserve_1h_annual,0.923739964227201,0,0.076260035772799,1,390.107772526031,242.843356198989,147.264416327042,0,0,0.89375,0,72000,0,200,21.7133561989884,0,0,388.57,1.53777252603069,0
120,NORMAL,373.058497809154,243.343696221041,200,0,16.6310192797591,184,0,20.409147756783,129.714801588114,0,59764.5738783915,4866.87392442082,-54897.6999539707,1,1,model_causal_reserve_1h_annual,0.923228818591849,0,0.0767711814081511,1,373.058497809154,243.343696221041,129.714801588114,0,0,0.89375,0,72000,0,200,21.8536962210407,0,0,352.2904,20.1260523788366,0.642045430317657
121,NORMAL,349.491987502663,243.451553545126,200,0,16.7231814250988,184,0,20.5102117418755,106.040433957536,0,59815.1058709377,4869.03107090253,-54946.0748000352,1,1,model_causal_reserve_1h_annual,0.922836212927788,0,0.0771637870722125,1,349.491987502663,243.451553545126,106.040433957536,0,0,0.89375,0,72000,0,200,21.9615535451267,0,0,308.7196,39.4397149492976,1.33267255336529
122,NORMAL,307.370816577949,243.271442711533,200,0,16.5693650693975,184,0,20.3423370144583,64.0993738664165,0,59731.1685072291,4865.42885423066,-54865.7396529985,1,1,model_causal_reserve_1h_annual,0.923491648672987,0,0.0765083513270125,1,307.370816577949,243.271442711533,64.0993738664165,0,0,0.89375,0,72000,0,200,21.781442711533,0,0,251.7424,53.4659459084158,2.16247066953362
123,NORMAL,251.586740585855,251.417924493897,200,0,24.7301358263775,184,0,27.9510366658076,0.168816091958206,0,63535.5183329038,5028.35848987794,-58507.1598430259,1,1,model_causal_reserve_1h_annual,0.889956299205535,0,0.110043700794465,1,251.586740585855,251.417924493897,0.168816091958206,0,0,0.89375,0,72000,0,200,29.927924493897,0,0,185.8276,62.3977252546013,3.36141533125378
124,NORMAL,209.608383234554,209.608383234554,166.59078393489,0,16.3525994785812,153.263521220099,0,20.1059241239049,0,0,52236.2071547761,4192.16766469108,-48044.039490085,1,1,model_causal_reserve_1h_annual,0.910613878602963,0,0.0893861213970369,1,209.608383234554,209.608383234554,0,0,0,0.89375,0,72000,0,166.59078393489,21.5275992996643,0,0,137.788,66.9981554759877,4.82222775856656
125,NORMAL,183.036122885704,183.036122885704,139.553221607411,0,16.7500857217436,128.388963878818,0,20.5408343701122,0,0,46483.7685159725,3660.72245771409,-42823.0460582584,1,1,model_causal_reserve_1h_annual,0.892836012187061,0,0.107163987812939,1,183.036122885704,183.036122885704,0,0,0,0.89375,0,72000,0,139.553221607411,21.9929012782937,0,0,113.092,63.4606521115381,6.48347077416645
126,NORMAL,162.496997224338,162.496997224338,120.367610830631,0,15.5939671846669,110.738201964181,0,19.277000360073,0,0,41615.6686514399,3249.93994448675,-38365.7287069532,1,1,model_causal_reserve_1h_annual,0.885306073875428,0,0.114693926124572,1,162.496997224338,162.496997224338,0,0,0,0.89375,0,72000,0,120.367610830631,20.639386393707,0,0,91.336,54.7566688886111,16.4043283357266
127,NORMAL,135.338249849478,135.338249849478,92.2378785803353,0,16.4233976504961,84.8588482939085,0,20.1842222730781,0,0,46041.2965223461,2706.76499698956,-43334.5315253565,1,1,model_causal_reserve_1h_annual,0.848856941311755,0,0.151143058688244,1,135.338249849478,135.338249849478,0,0,0,0.89375,0,72000,0,92.2378785803353,21.6103712691429,0,0,75.46,40.2915343476239,19.5867155018544
128,NORMAL,116.449285597697,116.449285597697,73.7145608796186,0,16.1110999810449,67.8173960092491,0,19.8430313296628,0,0,39735.7782281611,2328.98571195395,-37406.7925162072,1,1,model_causal_reserve_1h_annual,0.820640340113543,0,0.179359659886457,1,116.449285597697,116.449285597697,0,0,0,0.89375,0,72000,0,73.7145608796186,21.2447247180787,0,0,71.932,21.7826522534234,22.7346333442739
129,NORMAL,114.636189201425,114.636189201425,71.2792571344412,0,16.6426119702998,65.5769165636859,0,20.4245211844334,0,0,39219.9505551436,2292.72378402849,-36927.2267711151,1,1,model_causal_reserve_1h_annual,0.81071134929498,0,0.18928865070502,1,114.636189201425,114.636189201425,0,0,0,0.89375,0,72000,0,71.2792571344412,21.8669320669834,0,0,86.044,2.60852929542851,25.9836599059962
130,NORMAL,133.4467898688,133.4467898688,89.9773007209255,0,16.7387885966348,82.7791166632515,0,20.5299901484008,0,0,45465.4770729709,2668.935797376,-42796.5412755949,1,1,model_causal_reserve_1h_annual,0.843146532976631,0,0.156853467023369,1,133.4467898688,133.4467898688,0,0,0,0.89375,0,72000,0,89.9773007209255,21.9794891478751,0,0,104.272,0,29.1747898688002
131,NORMAL,138.1507898688,138.1507898688,93.9453747214625,0,17.3674401493363,86.4297447437455,0,21.2177312222763,0,0,47123.5737188865,2763.01579737601,-44360.5579215105,1,1,model_causal_reserve_1h_annual,0.843976273805538,0,0.156023726194462,1,138.1507898688,138.1507898688,0,0,0,0.89375,0,72000,0,93.9453747214625,22.7154151473376,0,0,108.976,0,29.1747898688002
132,NORMAL,113.092,113.092,70.7862027595106,0,16.0523507480679,65.1233065387498,0,19.779948375977,0,0,38734.3645419384,2261.84,-36472.5245419384,1,1,model_causal_reserve_1h_annual,0.815147188665838,0,0.184852811334162,1,113.092,113.092,0,0,0,0.89375,0,72000,0,70.7862027595106,21.1757972404891,0,0,113.092,0,0
