export_actual_mw,cable_receive_mw,cable_loss_mw,marine_actual_mw,marine_unserved_mw,h2_withdrawn_kg,h2_delivered_kg,compute_delivered_mwh_cs,h2_pipe_withdrawn_kg,h2_ship_withdrawn_kg,h2_pipe_delivered_kg,h2_ship_delivered_kg,marine_below_rigid,marine_violation_count
0.0,0.0,0.0,12.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,12.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,12.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,12.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,12.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,12.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,18.0,0.0,0.0,0.0,50.298586275496,0.0,0.0,0.0,0.0,0,0
0.0812559874423897,0.07475550844699852,0.006500478995391176,18.0,0.0,0.0,0.0,92.04,0.0,0.0,0.0,0.0,0,0
2.8421709430404e-14,2.6147972675971682e-14,2.2737367544323195e-15,18.0,0.0,840.403454922016,823.5953858235756,110.72047559473,0.0,840.403454922016,0.0,823.5953858235756,0,0
2.8421709430404e-14,2.6147972675971682e-14,2.2737367544323195e-15,18.0,0.0,727.566694255141,713.0153603700381,110.72047559473,0.0,727.566694255141,0.0,713.0153603700381,0,0
