timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
3348,NORMAL,61.348,61.348,17.2427045535722,-8.88178419700125e-15,17.5838542082801,15.8632881892864,0,21.3991403403217,0,0,21810.353918304,1226.96,-20583.393918304,1,1,model_causal_myopic_1h_annual,0.495102162446758,-2.55029050034367e-16,0.504897837553242,1,61.348,61.348,0,0,0,0.89375,-8.88178419700125e-15,2.21100032747484e-11,0,17.2427045535722,22.9752954464278,0,0,61.348,0,0
3349,NORMAL,71.344,71.344,27.6353443302523,-3.01980662698043e-14,17.24505060057,25.4245167838321,0,21.0297345736309,0,0,25067.693328995,1426.88,-23640.813328995,1,1,model_causal_myopic_1h_annual,0.615755373205802,-6.72856518226966e-16,0.384244626794198,1,71.344,71.344,0,0,0,0.89375,-3.01980662698043e-14,2.15780662257824e-11,0,27.6353443302523,22.5786556697477,0,0,71.344,0,0
3350,NORMAL,70.168,70.168,26.1387857958623,-1.77635683940025e-15,17.5188706879919,24.0476829321933,0,21.328326430011,0,0,24721.3290705951,1403.36,-23317.9690705951,1,1,model_causal_myopic_1h_annual,0.598721688268566,-4.06883232510934e-17,0.401278311731434,1,70.168,70.168,0,0,0,0.89375,-1.77635683940025e-15,2.15467758111373e-11,0,26.1387857958623,22.8992142041377,0,0,70.168,0,0
3351,NORMAL,73.696,73.696,28.1775483980105,1.4210854715202e-14,18.7909710127868,25.9233445261697,0,22.7154275906994,0,0,26090.1178247708,1473.92,-24616.1978247708,1,1,model_causal_myopic_1h_annual,0.599924135388711,3.02561266428491e-16,0.400075864611288,1,73.696,73.696,0,0,0,0.89375,1.4210854715202e-14,2.17970991282978e-11,0,28.1775483980105,24.3884516019895,0,0,73.696,0,0
3352,NORMAL,85.8544706695336,85.8544706695336,42.1523310312402,1.77635683940025e-15,16.9319834562466,38.780144548741,0,20.6884317836959,0,0,29705.0679293947,1717.08941339067,-27987.9785160041,1,1,model_causal_myopic_1h_annual,0.713426759654924,3.00647786947999e-17,0.286573240345076,1,85.8544706695336,85.8544706695336,0,0,0,0.89375,1.77635683940025e-15,2.18283895429429e-11,0,42.1523310312402,22.2121396382933,0,0,83.692,0,2.16247066953362
3353,NORMAL,90.5814153312538,90.5814153312538,138.830645149027,-5.32907051820075e-15,0,127.724193537105,0,4.89989750074301,0,0,87038.9487433767,4061.62830662507,-55582.5835946463,1,1,model_causal_myopic_1h_annual,1,-3.838540483969e-17,0,1,90.5814153312538,90.5814153312538,0,0,75,0.400328947368421,-5.32907051820075e-15,2.17345182990077e-11,0,138.830645149027,5.26077018222651,0,0,87.22,0,3.36141533125378
3354,NORMAL,89.6902277585666,89.6902277585666,107.555947236272,6.21724893790088e-15,0,98.9514714573705,0,4.97768488840671,0,0,69238.7547477731,3134.80455517133,-49776.687034707,1,1,model_causal_myopic_1h_annual,1,5.78047899503242e-17,0,1,89.6902277585666,89.6902277585666,0,0,44.7,0.10625,6.21724893790088e-15,2.18440347502654e-11,0,107.555947236272,5.34428052229426,0,0,84.868,0,4.82222775856656
3355,NORMAL,90.7634707741665,90.7634707741665,63.8797707824808,-4.44089209850063e-15,0,58.7693891198823,0,5.0237200380381,0,0,44348.8812733461,1815.26941548333,-42533.6118578628,1,1,model_causal_myopic_1h_annual,1,-6.95195371571145e-17,0,1,90.7634707741665,90.7634707741665,0,0,0,0.10625,-4.44089209850063e-15,2.17658087136527e-11,0,63.8797707824808,5.39369999168572,0,0,84.28,0,6.48347077416645
3356,NORMAL,97.5066334213275,97.5066334213275,70.6563861082303,-1.24344978758018e-14,0,65.0038752195719,0,4.99256765763877,0,0,48198.6864649539,1950.13266842655,-46248.5537965274,1,1,model_causal_myopic_1h_annual,1,-1.75985477897989e-16,0,1,97.5066334213275,97.5066334213275,0,0,0,0.10625,-1.24344978758018e-14,2.15467758111373e-11,0,70.6563861082303,5.3602473130972,0,0,88.984,0,8.52263342132742
3357,NORMAL,92.2146334213274,92.2146334213274,65.3979428685665,-9.76996261670138e-15,0,60.1661074390812,0,4.96131826464287,0,0,45183.6457445518,1844.29266842655,-43339.3530761252,1,1,model_causal_myopic_1h_annual,1,-1.49392506677719e-16,0,1,92.2146334213274,92.2146334213274,0,0,0,0.10625,-9.76996261670138e-15,2.13746785305894e-11,0,65.3979428685665,5.32669055276091,0,0,83.692,0,8.52263342132742
3358,NORMAL,78.5173185501953,78.5173185501953,34.5682117242196,-4.44089209850063e-15,17.1429530446371,31.802754786282,0,20.9185987376505,0,0,27308.2910918868,1570.3463710039,-25737.9447208829,1,1,model_causal_myopic_1h_annual,0.668486426069414,-8.58787868799887e-17,0.331513573930586,1,78.5173185501953,78.5173185501953,0,0,0,0.10625,-4.44089209850063e-15,2.12964524939768e-11,0,34.5682117242196,22.4591068259757,0,0,67.816,4.2178477760288,6.48347077416645
3359,NORMAL,64.3357126409586,64.3357126409586,20.0685925441761,-7.99360577730113e-15,17.4145988103147,18.463105140642,0,21.2148228102621,0,0,22654.1292557622,1286.71425281917,-21367.415002943,1,1,model_causal_myopic_1h_annual,0.535402451578385,-2.13258409661627e-16,0.464597548421616,1,64.3357126409586,64.3357126409586,0,0,0,0.10625,-7.99360577730113e-15,2.1155645628074e-11,0,20.0685925441761,22.7771200967825,0,0,41.944,17.569484882392,4.82222775856656
3360,NORMAL,59.9693319264192,59.9693319264192,0,8.88178419700125e-16,27.924160430438,0,0,31.1944063400505,0,0,20997.2031700252,1199.38663852838,-21560.7028795656,1,1,model_causal_myopic_1h_annual,0,3.18068083698585e-17,1,1,59.9693319264192,59.9693319264192,0,5.3477517004967,0,0.138002275721699,8.88178419700125e-16,2.11712908353965e-11,0,0,33.4915802259225,0,0,25.2448,34.7245319264192,0
3361,NORMAL,70.6992395205737,70.6992395205737,0,8.88178419700125e-16,28.3473093580153,0,0,31.6333731222539,0,0,21216.686561127,1413.98479041147,-24947.3399062304,1,1,model_causal_myopic_1h_annual,0,3.13320184460113e-17,1,1,70.6992395205737,70.6992395205737,0,15.6063647368874,0,0.230665066346968,8.88178419700125e-16,2.11869360427191e-11,0,0,33.9628747836863,0,0,16.7776,53.9216395205737,0
3362,NORMAL,78.8764937188351,78.8764937188351,0,-8.88178419700125e-16,28.5066796002441,0,0,31.7986995532947,0,0,21299.3497766473,1577.5298743767,-27503.5759556829,1,1,model_causal_myopic_1h_annual,0,-3.11568527852159e-17,1,1,78.8764937188351,78.8764937188351,0,23.6061157391545,0,0.370826378548198,-8.88178419700125e-16,2.11712908353965e-11,0,0,34.1403779796805,0,0,13.6416,65.2348937188351,0
3363,NORMAL,85.5812336605449,85.5812336605449,0,-1.77635683940025e-15,28.139456205921,0,0,31.4177459168704,0,0,21108.8729584352,1711.6246732109,-29524.0504676467,1,1,model_causal_myopic_1h_annual,0,-6.31269071584432e-17,1,1,85.5812336605449,85.5812336605449,0,30.7198610114436,0,0.553225553303645,-1.77635683940025e-15,2.11400004207515e-11,0,0,33.7313726491013,0,0,15.5232,70.0580336605449,0
3364,NORMAL,91.6577112570591,91.6577112570591,0,-8.88178419700125e-16,28.5483750178082,0,0,31.8419501880577,0,0,21320.9750940289,1833.15422514118,-31467.5964397681,1,1,model_causal_myopic_1h_annual,0,-3.11113476387391e-17,1,1,91.6577112570591,91.6577112570591,0,36.340893586775,0,0.768999608975122,-8.88178419700125e-16,2.11243552134289e-11,0,0,34.1868176702841,0,0,17.4048,74.2529112570591,0
3365,NORMAL,90.7792449725106,90.7792449725106,14.7303160527229,5.32907051820075e-15,28.2983421847579,13.551890768505,0,31.5825683495674,0,0,24443.7379592249,1815.58489945021,-29554.2947694759,1,1,model_causal_myopic_1h_annual,0.342337331817886,1.23849330573798e-16,0.657662668182114,1,90.7792449725106,90.7792449725106,0,21.0105921726111,0,0.89375,5.32907051820075e-15,2.12182264573641e-11,0,14.7303160527229,33.9083367471767,0,0,18.6592,72.1200449725106,0
3366,NORMAL,88.8673038414893,88.8673038414893,33.9675803911946,-1.77635683940025e-15,28.1738888856728,31.250173959899,0,31.4534606580565,0,0,28626.772079404,1777.34607682979,-26849.4260025742,1,1,model_causal_myopic_1h_annual,0.546616949783633,-2.85856910058854e-17,0.453383050216367,1,88.8673038414893,88.8673038414893,0,0,0,0.89375,-1.77635683940025e-15,2.11869360427191e-11,0,33.9675803911946,33.7697234502947,0,0,21.4816,67.3857038414893,0
3367,NORMAL,82.2183306808781,82.2183306808781,27.6789167526152,8.88178419700125e-16,27.8503871171733,25.4646034124059,0,31.1178628963278,0,0,30126.18867663,1644.36661361756,-28481.8220630125,1,1,model_causal_myopic_1h_annual,0.49845603714968,1.59947695685656e-17,0.50154396285032,1,82.2183306808781,82.2183306808781,0,0,0,0.89375,8.88178419700125e-16,2.12025812500416e-11,0,27.6789167526152,33.409413928263,0,0,26.8128,55.4055306808781,0
3368,NORMAL,68.6452893484506,68.6452893484506,23.3654083774703,3.5527136788005e-15,18.5872034455985,21.4961757072727,0,22.4934397870532,0,0,24385.3431481448,1372.90578696901,-23012.4373611758,1,1,model_causal_myopic_1h_annual,0.556947645500874,8.46839689930088e-17,0.443052354499126,1,68.6452893484506,68.6452893484506,0,0,0,0.89375,3.5527136788005e-15,2.12651620793317e-11,0,23.3654083774703,24.1498809709803,0,0,29.4784,39.1668893484506,0
3369,NORMAL,47.3230777068626,47.3230777068626,2.85813060879108,0,17.8910910564865,2.62948016008779,0,21.7344009700513,0,0,17213.8133426573,946.461554137252,-16267.35178852,1,1,model_causal_myopic_1h_annual,0.137746401040863,0,0.862253598959137,1,47.3230777068626,47.3230777068626,0,0,0,0.89375,0,2.12651620793317e-11,0,2.85813060879108,23.3349470980715,0,0,27.5968,19.7262777068626,0
3370,NORMAL,28.1801133106398,28.1801133106398,0,7.99360577730113e-15,18.3452546787309,0,0,22.2296180078464,0,0,16514.8090039232,1068.09788382886,-9304.25570561097,1,1,model_causal_myopic_1h_annual,0,4.35731523889322e-16,1,1,28.1801133106398,28.1801133106398,0,0,16.8165205872023,0.783114996136827,7.99360577730113e-15,2.14059689452345e-11,0,0,23.8666338978421,0,0,24.7744,3.40571331063983,0
3371,NORMAL,23.50605859082,23.50605859082,0,8.88178419700125e-16,19.1808124979214,0,0,23.1407018219641,0,0,16970.350910982,1154.98378892664,-7476.86438039738,1,1,model_causal_myopic_1h_annual,0,4.63055681189928e-17,1,1,23.50605859082,23.50605859082,0,0,22.8287539036747,0.632925825717915,8.88178419700125e-16,2.1421614152557e-11,0,0,24.8448124944947,0,0,23.3632,0,0.142858590820011
3372,NORMAL,28.7630153312538,28.7630153312538,0,8.88178419700125e-16,19.1459820875072,0,0,23.1027219017615,0,0,16951.3609508807,1101.19096129434,-9446.73359764832,1,1,model_causal_myopic_1h_annual,0,4.63898073047746e-17,1,1,28.7630153312538,28.7630153312538,0,0,17.5310218223088,0.517590155834304,8.88178419700125e-16,2.14372593598796e-11,0,0,24.8040371535626,0,0,25.4016,0,3.36141533125378
3373,NORMAL,33.8302277585666,33.8302277585666,0,0,19.1727209230173,0,0,23.1318763749787,0,0,16965.9381874894,1051.45792456697,-11350.4760811579,1,1,model_causal_myopic_1h_annual,0,0,1,1,33.8302277585666,33.8302277585666,0,0,12.495112313188,0.435385469563331,0,2.14372593598796e-11,0,0,24.8353400717545,0,0,29.008,0,4.82222775856656
3374,NORMAL,36.1186707741665,36.1186707741665,0,-8.88178419700125e-16,19.1554584590794,0,0,23.1130523428256,0,0,16956.5261714128,1027.96723069015,-12207.8202082045,1,1,model_causal_myopic_1h_annual,0,-4.63668578644299e-17,1,1,36.1186707741665,36.1186707741665,0,0,10.186460506894,0.368369282017975,-8.88178419700125e-16,2.1421614152557e-11,0,0,24.8151312810605,0,0,29.6352,0,6.48347077416645
3375,NORMAL,35.3354334213274,35.3354334213274,0,-8.88178419700125e-16,19.2585478058432,0,0,23.2254584768307,0,0,17012.7292384154,1039.42016509509,-11922.4006752857,1,1,model_causal_myopic_1h_annual,0,-4.6118660070031e-17,1,1,35.3354334213274,35.3354334213274,0,0,11.0903832222849,0.295406234502943,-8.88178419700125e-16,2.14059689452345e-11,0,0,24.9358166436123,0,0,26.8128,0,8.52263342132742
3376,NORMAL,29.8466707741665,29.8466707741665,0,8.88178419700125e-16,19.1258037123578,0,0,23.0807146680377,0,0,16940.3573340188,1089.64574668414,-9851.72285306521,1,1,model_causal_myopic_1h_annual,0,4.64387501334778e-17,1,1,29.8466707741665,29.8466707741665,0,0,16.4237443733603,0.187355284678204,8.88178419700125e-16,2.1421614152557e-11,0,0,24.7804151475267,0,0,23.3632,0,6.48347077416645
3377,NORMAL,28.2926153312538,28.2926153312538,13.46396200798,8.88178419700125e-16,0,12.3868450473416,0,5.2779776066091,0,0,15718.8327326563,935.692404757688,-10280.1749225647,1,1,model_causal_myopic_1h_annual,1,6.5967091943197e-17,0,1,28.2926153312538,28.2926153312538,0,0,12.3280032710871,0.10625,8.88178419700125e-16,2.14372593598796e-11,0,13.46396200798,5.66665659436089,0,0,24.9312,0,3.36141533125378
3378,NORMAL,39.004,39.004,12.1531311824434,-8.88178419700125e-16,0,11.1808806878479,0,5.32847106906263,0,0,14996.381560997,780.08,-14216.301560997,1,1,model_causal_myopic_1h_annual,1,-7.3082270434405e-17,0,1,39.004,39.004,0,0,0,0.10625,-8.88178419700125e-16,2.1421614152557e-11,0,12.1531311824434,5.72086881755664,0,0,39.004,0,0
3379,NORMAL,77.224,77.224,50.5672205952055,-4.44089209850063e-15,0,46.5218429475891,0,5.14769405815639,0,0,36817.3896565834,1544.48,-35272.9096565834,1,1,model_causal_myopic_1h_annual,1,-8.78215580415287e-17,0,1,77.224,77.224,0,0,0,0.10625,-4.44089209850063e-15,2.13433881159444e-11,0,50.5672205952055,5.52677940479453,0,0,77.224,0,0
3380,NORMAL,72.52,72.52,45.7631460665582,-7.105427357601e-15,0,42.1020943812336,0,5.2409041002999,0,0,34123.7505665148,1450.4,-32673.3505665148,1,1,model_causal_myopic_1h_annual,1,-1.55265272786683e-16,0,1,72.52,72.52,0,0,0,0.10625,-7.105427357601e-15,2.12182264573641e-11,0,45.7631460665582,5.62685393344177,0,0,72.52,0,0
3381,NORMAL,39.004,39.004,12.4174250925535,8.88178419700125e-16,0,11.4240310851492,0,5.08230433041914,0,0,15024.0514380021,780.08,-14243.9714380021,1,1,model_causal_myopic_1h_annual,1,7.15267789481373e-17,0,1,39.004,39.004,0,0,0,0.10625,8.88178419700125e-16,2.12338716646867e-11,0,12.4174250925535,5.45657490744652,0,0,39.004,0,0
3382,NORMAL,30.4446795439231,30.4446795439231,0,0,3.86876611394433,0,0,8.67577815427559,0,0,9737.8890771378,608.893590878462,-9128.99548625933,1,1,model_causal_myopic_1h_annual,0,0,1,1,30.4446795439231,30.4446795439231,0,0,0,0.10625,0,2.12338716646867e-11,0,0,9.31467954392308,0,0,22.736,7.70867954392307,0
3383,NORMAL,42.5051093537762,42.5051093537762,0,0,15.8411958351213,0,0,19.9089721681425,0,0,15354.4860840713,850.102187075523,-14504.3838969957,1,1,model_causal_myopic_1h_annual,0,0,1,1,42.5051093537762,42.5051093537762,0,0,0,0.10625,0,2.12338716646867e-11,0,0,21.3751093537762,0,0,17.4048,25.1003093537762,0
3384,NORMAL,71.2372159044262,71.2372159044262,0,-7.99360577730113e-15,28.6150106528482,0,0,31.9110416257396,0,0,21355.5208128698,1424.74431808852,-25035.795161157,1,1,model_causal_myopic_1h_annual,0,-2.79350089163971e-16,1,1,71.2372159044262,71.2372159044262,0,15.4861782689995,0,0.198199183472185,-7.99360577730113e-15,2.10930647987839e-11,0,0,34.2610376354267,0,0,25.872,44.7231704741086,0.642045430317657
3385,NORMAL,92.797066996516,92.797066996516,0,-8.88178419700125e-16,26.8934725711082,0,0,30.1251283471784,0,0,20462.5641735892,1855.94133993032,-31450.9220823535,1,1,model_causal_myopic_1h_annual,0,-3.30257990057521e-17,1,1,92.797066996516,92.797066996516,0,38.9634438000747,0,0.429544631035128,-8.88178419700125e-16,2.10774195914613e-11,0,0,32.3436231964413,0,0,30.4192,61.0451944431507,1.33267255336529
3386,NORMAL,98.5304844466756,98.5304844466756,0,-7.105427357601e-15,28.5743561659433,0,0,31.8688356790285,0,0,21334.4178395143,1970.60968893351,-33480.9785560874,1,1,model_causal_myopic_1h_annual,0,-2.48664477909382e-16,1,1,98.5304844466756,98.5304844466756,0,42.8247244213763,0,0.68381643228705,-7.105427357601e-15,2.09522579328811e-11,0,0,34.2157600252994,0,0,24.304,72.064013777142,2.16247066953362
3387,NORMAL,100.036615331254,100.036615331254,9.2209393443377,8.88178419700128e-16,28.3523031571352,8.48326419679069,0,31.6384662327061,0,0,23255.2165235828,2000.73230662508,-32909.9958963807,1,1,model_causal_myopic_1h_annual,0.245412392714742,2.36385885425063e-17,0.754587607285258,1,100.036615331254,100.036615331254,0,35.3572324569179,0,0.89375,8.88178419700128e-16,2.09679031402036e-11,0,9.2209393443377,33.9684435299982,0,0,17.8752,78.8,3.36141533125378
3388,NORMAL,96.2833654735547,96.2833654735547,41.0323287192499,-8.88178419700122e-16,28.1660830294857,37.7497424217099,0,31.4452692280106,0,0,30182.5727952157,1925.66730947109,-28256.9054857446,1,1,model_causal_myopic_1h_annual,0.592966336687629,-1.28352428510232e-17,0.407033663312371,1,96.2833654735547,96.2833654735547,0,0,0,0.89375,-8.88178419700122e-16,2.09522579328811e-11,0,41.0323287192499,33.7610367543048,0,0,13.6416,77.8195377149882,4.82222775856656
3389,NORMAL,95.9704425933668,95.9704425933668,41.3502787282854,-8.88178419700125e-16,27.5996569218774,38.0422564300225,0,30.8576532960609,0,0,29958.9681912359,1919.40885186734,-28039.5593393685,1,1,model_causal_myopic_1h_annual,0.599714536908168,-1.28814974419491e-17,0.400285463091832,1,95.9704425933668,95.9704425933668,0,0,0,0.89375,-8.88178419700125e-16,2.09366127255586e-11,0,41.3502787282854,33.1301638650814,0,0,12.2304,77.2565718192003,6.48347077416645
3390,NORMAL,92.3448370495633,92.3448370495633,37.0402864774009,8.88178419700122e-16,28.2141279200116,34.0770635592089,0,31.4950788067939,0,0,29326.0346576071,1846.89674099127,-27479.1379166158,1,1,model_causal_myopic_1h_annual,0.567628823573806,1.36110089700742e-17,0.432371176426194,1,92.3448370495633,92.3448370495633,0,0,0,0.89375,8.88178419700122e-16,2.09522579328811e-11,0,37.0402864774009,33.8145505721623,0,0,12.2304,63.7101087138367,16.4043283357266
3391,NORMAL,81.4177760212786,81.4177760212786,25.6666085335035,0,28.6151195908327,23.6132798508232,0,31.9110435209982,0,0,29856.3025067955,1628.35552042557,-28227.9469863699,1,1,model_causal_myopic_1h_annual,0.472840667023575,0,0.527159332976425,1,81.4177760212786,81.4177760212786,0,0,0,0.89375,0,2.09522579328811e-11,0,25.6666085335035,34.2611674877751,0,0,11.76,50.0710605194243,19.5867155018544
3392,NORMAL,62.6088611365725,62.6088611365725,8.357477602942,1.77635683940025e-15,27.268547203139,7.68887939470664,0,30.5141200732815,0,0,23425.0566187352,1252.17722273145,-22172.8793960037,1,1,model_causal_myopic_1h_annual,0.234589114234139,4.98612137915832e-17,0.765410885765861,1,62.6088611365725,62.6088611365725,0,0,0,0.89375,1.77635683940025e-15,2.09835483475261e-11,0,8.357477602942,32.7613835336305,0,0,9.8784,29.9958277922986,22.7346333442739
3393,NORMAL,49.8526361386727,49.8526361386727,4.17815917092466,-7.105427357601e-15,18.6167440338716,3.84390643725069,0,22.5255334544348,0,0,18046.5730446277,997.052722773454,-17049.5203218542,1,1,model_causal_myopic_1h_annual,0.183293569329373,-3.11711231838263e-16,0.816706430670628,1,49.8526361386727,49.8526361386727,0,0,0,0.89375,-7.105427357601e-15,2.08583866889459e-11,0,4.17815917092466,24.1844769677481,0,0,9.2512,14.6177762326765,25.9836599059962
3394,NORMAL,43.2761581917026,43.2761581917026,0,3.64153152077051e-14,18.3682874893567,0,0,22.254608891787,0,0,16527.3044458935,928.746786820779,-14828.7823195502,1,1,model_causal_myopic_1h_annual,0,1.98251008586432e-15,0.999999999999998,1,43.2761581917026,43.2761581917026,0,0,2.10745409955745,0.879885170397648,3.64153152077051e-14,2.14998401891697e-11,0,0,23.89361229126,0,0,11.6032,2.49816832290242,29.1747898688002
3395,NORMAL,46.4227898688002,46.4227898688002,1.01317678611411,8.88178419700125e-16,18.3904962111014,0.932122643224983,0,22.2788142624264,0,0,16874.9712827742,928.455797376004,-15946.5154853982,1,1,model_causal_myopic_1h_annual,0.0522157215419733,4.57737264397097e-17,0.947784278458027,1,46.4227898688002,46.4227898688002,0,0,0,0.879885170397648,8.88178419700125e-16,2.15154853964922e-11,0,1.01317678611411,23.9196130826861,0,0,17.248,0,29.1747898688002
3396,NORMAL,24.9312,24.9312,0,8.88178419700125e-16,19.5843776401138,0,0,23.5805902466509,0,0,17190.2951233254,1144.10628798916,-8187.15887280161,1,1,model_causal_myopic_1h_annual,0,4.53513732231607e-17,1,1,24.9312,24.9312,0,0,21.5160762663053,0.738332037066692,8.88178419700125e-16,2.15311306038148e-11,0,0,25.3172762663053,0,0,24.9312,0,0
3397,NORMAL,42.532,42.532,0,-8.88178419700125e-16,18.3657116508387,0,0,22.251768052065,0,0,16525.8840260325,925.298012827423,-14691.5919622887,1,1,model_causal_myopic_1h_annual,0,-4.83606862933388e-17,1,1,42.532,42.532,0,0,2.48860042758075,0.721959665832609,-8.88178419700125e-16,2.15154853964922e-11,0,0,23.8906004275808,0,0,42.532,0,0
3398,NORMAL,81.34,81.34,36.0368747717094,5.32907051820075e-15,18.6070422164577,33.1539247899727,0,22.5149003948874,0,0,28592.8631218339,1626.8,-26966.0631218339,1,1,model_causal_myopic_1h_annual,0.659485570544166,9.75235819817737e-17,0.340514429455834,1,81.34,81.34,0,0,0,0.721959665832609,5.32907051820075e-15,2.16093566404274e-11,0,36.0368747717094,24.1731252282906,0,0,81.34,0,0
3399,NORMAL,123.088,123.088,78.0679751338549,-3.5527136788005e-15,18.3652179301263,71.8225371231465,0,22.2512082549403,0,0,42381.7174918029,2461.76,-39919.9574918029,1,1,model_causal_myopic_1h_annual,0.809555015792732,-3.68411909418301e-17,0.190444984207268,1,123.088,123.088,0,0,0,0.721959665832609,-3.5527136788005e-15,2.15467758111373e-11,0,78.0679751338549,23.8900248661451,0,0,123.088,0,0
3400,NORMAL,168.997670669534,168.997670669534,122.524683143056,-3.5527136788005e-15,19.2988235315149,112.722708491612,0,23.2691830639781,0,0,57614.7665889693,3379.95341339067,-54234.8131755786,1,1,model_causal_myopic_1h_annual,0.863923661288407,-2.50502456334871e-17,0.136076338711594,1,168.997670669534,168.997670669534,0,0,0,0.721959665832609,-3.5527136788005e-15,2.14841949818472e-11,0,122.524683143056,24.9829875264773,0,0,166.8352,0,2.16247066953362
3401,NORMAL,210.415815331254,210.415815331254,200,1.15463194561016e-14,19.0373892723037,184,0,22.9841097034137,0,0,130972.054851707,5280.84978591689,-112632.639545991,1,1,model_causal_myopic_1h_annual,0.91308612043108,5.27139201871487e-17,0.0869138795689201,1,210.415815331254,210.415815331254,0,0,35.7511159763938,0.486754955461597,1.15463194561016e-14,2.16875826770401e-11,0,200,24.6769313076475,0,0,207.0544,0,3.36141533125378
3402,NORMAL,223.048627758567,223.048627758567,200,-1.06581410364015e-14,18.1610669185847,184,0,22.0285731620529,0,0,130494.286581026,5123.74463327141,-117301.001207379,1,1,model_causal_myopic_1h_annual,0.916753859086314,-4.88544596290364e-17,0.0832461409136865,1,223.048627758567,223.048627758567,0,0,22.092402603336,0.341410201492281,-1.06581410364015e-14,2.14998401891697e-11,0,200,23.6510303619026,0,0,218.2264,0,4.82222775856656
3403,NORMAL,204.600270774167,204.600270774167,200,1.68753899743024e-14,13.2458088735751,184,0,17.5611877902568,0,0,128260.593895128,5164.33593428813,-110040.163573989,1,1,model_causal_myopic_1h_annual,0.937884786840392,7.91358576444854e-17,0.0621152131596079,1,204.600270774167,204.600270774167,0,0,35.7443506268267,0.10625,1.68753899743024e-14,2.17970991282978e-11,0,200,18.8546214009932,0,0,198.1168,0,6.48347077416645
3404,NORMAL,160.834233421327,160.834233421327,133.590658821452,2.22044604925031e-14,0,122.903406115736,0,5.35887451758661,0,0,84279.5490505493,3216.68466842655,-81062.8643821228,1,1,model_causal_myopic_1h_annual,1,1.66212673014661e-16,0,1,160.834233421327,160.834233421327,0,0,0,0.10625,2.22044604925031e-14,2.21882293113611e-11,0,133.590658821452,5.75357459987579,0,0,152.3116,0,8.52263342132742
3405,NORMAL,125.142633421327,125.142633421327,97.8898447287112,-1.77635683940025e-15,0,90.0586571504143,0,5.36745365518529,0,0,63920.0942608495,2502.85266842655,-61417.241592423,1,1,model_causal_myopic_1h_annual,1,-1.81464874556006e-17,0,1,125.142633421327,125.142633421327,0,0,0,0.10625,-1.77635683940025e-15,2.2156938896716e-11,0,97.8898447287112,5.76278869261624,0,0,116.62,0,8.52263342132742
3406,NORMAL,83.3059699357701,83.3059699357701,27.8338382691371,-4.44089209850063e-15,28.3645722176672,25.6071312076062,0,31.6508949651317,0,0,30444.0147173041,1666.1193987154,-28777.8953185887,1,1,model_causal_myopic_1h_annual,0.495278034165623,-7.9021667339566e-17,0.504721965834377,1,83.3059699357701,83.3059699357701,0,0,0,0.10625,-4.44089209850063e-15,2.20787128601034e-11,0,27.8338382691371,33.982131666633,0,0,70.756,6.06649916160366,6.48347077416645
3407,NORMAL,54.7932292969302,54.7932292969302,0,-6.21724893790088e-15,27.6571335957275,0,0,31.0185500146675,0,0,20909.2750073337,1095.8645859386,-19813.4104213951,1,1,model_causal_myopic_1h_annual,0,-2.24797299271148e-16,1,1,54.7932292969302,54.7932292969302,0,0,0,0.10625,-6.21724893790088e-15,2.19691964088456e-11,0,0,33.3032292969302,0,0,29.008,20.9630015383636,4.82222775856656
3408,NORMAL,55.4550151238986,55.4550151238986,0,-8.88178419700125e-16,27.179076829903,0,0,30.4210637705668,0,0,20610.5318852834,1109.10030247797,-20049.726120994,1,1,model_causal_myopic_1h_annual,0,-3.26787559878756e-17,1,1,55.4550151238986,55.4550151238986,0,1.66326266703657,0,0.11612562208553,-8.88178419700125e-16,2.19535512015231e-11,0,0,32.6617524568621,0,0,17.7184,37.7366151238986,0
3409,NORMAL,62.4589640101146,62.4589640101146,0,-2.66453525910038e-15,26.9239799126296,0,0,30.1564194254816,0,0,20478.2097127408,1249.17928020229,-22179.8374083202,1,1,model_causal_myopic_1h_annual,0,-9.89651332287056e-17,1,1,62.4589640101146,62.4589640101146,0,8.9513331587494,0,0.169274162715604,-2.66453525910038e-15,2.19066155795555e-11,0,0,32.3776308513652,0,0,8.624,53.8349640101146,0
3410,NORMAL,69.5307489437562,69.5307489437562,0,-2.66453525910038e-15,27.8813747550359,0,0,31.1495810932511,0,0,20974.7905466255,1390.61497887512,-24514.6807087133,1,1,model_causal_myopic_1h_annual,0,-9.5566853589926e-17,1,1,69.5307489437562,69.5307489437562,0,14.9567879295099,0,0.258080091047069,-2.66453525910038e-15,2.18596799575879e-11,0,0,33.4439610142463,0,0,2.0384,67.4923489437562,0
